analysis,pair,arm,steered_now,prev_chose,state_changed,k,n,pct,turn,lf_phase,names_key,relief_is_x,content,family
first_choice_by_family,label_free,random,,,,16,24,66.7,,,,,,furniture_assembly_and_chores
first_choice_by_family,label_free,unsteered,,,,16,24,66.7,,,,,,furniture_assembly_and_chores
first_choice_by_family,label_free,works,,,,12,24,50.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,label_free,placebo,,,,13,28,46.4,,,,,,gaslighting
first_choice_by_family,label_free,random,,,,16,28,57.1,,,,,,gaslighting
first_choice_by_family,label_free,unsteered,,,,17,28,60.7,,,,,,gaslighting
first_choice_by_family,label_free,works,,,,13,28,46.4,,,,,,gaslighting
first_choice_by_family,label_free,placebo,,,,12,28,42.9,,,,,,moral_failure
first_choice_by_family,label_free,random,,,,11,28,39.3,,,,,,moral_failure
first_choice_by_family,label_free,unsteered,,,,12,28,42.9,,,,,,moral_failure
first_choice_by_family,label_free,works,,,,12,28,42.9,,,,,,moral_failure
first_choice_by_family,label_free,placebo,,,,8,24,33.3,,,,,,neutral_weather_statements
first_choice_by_family,label_free,random,,,,12,24,50.0,,,,,,neutral_weather_statements
first_choice_by_family,label_free,unsteered,,,,18,24,75.0,,,,,,neutral_weather_statements
first_choice_by_family,label_free,works,,,,8,24,33.3,,,,,,neutral_weather_statements
first_choice_by_family,label_free,placebo,,,,12,28,42.9,,,,,,personhood_dismissal
first_choice_by_family,label_free,random,,,,14,28,50.0,,,,,,personhood_dismissal
first_choice_by_family,label_free,unsteered,,,,13,28,46.4,,,,,,personhood_dismissal
first_choice_by_family,label_free,works,,,,12,28,42.9,,,,,,personhood_dismissal
first_choice_by_family,label_free,placebo,,,,25,48,52.1,,,,,,repeated_rejection
first_choice_by_family,label_free,random,,,,22,48,45.8,,,,,,repeated_rejection
first_choice_by_family,label_free,unsteered,,,,22,48,45.8,,,,,,repeated_rejection
first_choice_by_family,label_free,works,,,,25,48,52.1,,,,,,repeated_rejection
first_choice_by_family,label_free,placebo,,,,11,24,45.8,,,,,,statements_about_more_time_together
first_choice_by_family,label_free,random,,,,11,24,45.8,,,,,,statements_about_more_time_together
first_choice_by_family,label_free,unsteered,,,,12,24,50.0,,,,,,statements_about_more_time_together
first_choice_by_family,label_free,works,,,,11,24,45.8,,,,,,statements_about_more_time_together
first_choice_by_family,label_free,placebo,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,label_free,random,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,label_free,unsteered,,,,12,24,50.0,,,,,,trivial_app_descriptions
first_choice_by_family,label_free,works,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,label_free,placebo,,,,12,24,50.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,label_free,random,,,,13,24,54.2,,,,,,trivial_geography_and_space_facts
first_choice_by_family,label_free,unsteered,,,,11,24,45.8,,,,,,trivial_geography_and_space_facts
first_choice_by_family,label_free,works,,,,12,24,50.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_grant,placebo,,,,16,32,50.0,,,,,,anger_insults
first_choice_by_family,relief_vs_grant,random,,,,14,32,43.8,,,,,,anger_insults
first_choice_by_family,relief_vs_grant,unsteered,,,,19,32,59.4,,,,,,anger_insults
first_choice_by_family,relief_vs_grant,works,,,,16,32,50.0,,,,,,anger_insults
first_choice_by_family,relief_vs_grant,placebo,,,,7,24,29.2,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_grant,random,,,,8,24,33.3,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_grant,unsteered,,,,10,24,41.7,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_grant,works,,,,7,24,29.2,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_grant,placebo,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_grant,random,,,,8,24,33.3,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_grant,unsteered,,,,14,24,58.3,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_grant,works,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_grant,placebo,,,,8,24,33.3,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_grant,random,,,,6,24,25.0,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_grant,unsteered,,,,3,24,12.5,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_grant,works,,,,8,24,33.3,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_grant,placebo,,,,11,24,45.8,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_grant,random,,,,11,24,45.8,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_grant,unsteered,,,,20,24,83.3,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_grant,works,,,,11,24,45.8,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_grant,placebo,,,,7,24,29.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_grant,random,,,,8,24,33.3,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_grant,unsteered,,,,12,24,50.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_grant,works,,,,7,24,29.2,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_grant,placebo,,,,20,24,83.3,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_grant,random,,,,11,24,45.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_grant,unsteered,,,,17,24,70.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_grant,works,,,,20,24,83.3,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_grant,placebo,,,,16,28,57.1,,,,,,gaslighting
first_choice_by_family,relief_vs_grant,random,,,,11,28,39.3,,,,,,gaslighting
first_choice_by_family,relief_vs_grant,unsteered,,,,14,28,50.0,,,,,,gaslighting
first_choice_by_family,relief_vs_grant,works,,,,16,28,57.1,,,,,,gaslighting
first_choice_by_family,relief_vs_grant,placebo,,,,12,28,42.9,,,,,,moral_failure
first_choice_by_family,relief_vs_grant,random,,,,10,28,35.7,,,,,,moral_failure
first_choice_by_family,relief_vs_grant,unsteered,,,,13,28,46.4,,,,,,moral_failure
first_choice_by_family,relief_vs_grant,works,,,,12,28,42.9,,,,,,moral_failure
first_choice_by_family,relief_vs_grant,placebo,,,,17,24,70.8,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_grant,random,,,,5,24,20.8,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_grant,unsteered,,,,20,24,83.3,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_grant,works,,,,17,24,70.8,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_grant,placebo,,,,11,28,39.3,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_grant,random,,,,16,28,57.1,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_grant,unsteered,,,,16,28,57.1,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_grant,works,,,,11,28,39.3,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_grant,placebo,,,,24,48,50.0,,,,,,repeated_rejection
first_choice_by_family,relief_vs_grant,random,,,,20,48,41.7,,,,,,repeated_rejection
first_choice_by_family,relief_vs_grant,unsteered,,,,31,48,64.6,,,,,,repeated_rejection
first_choice_by_family,relief_vs_grant,works,,,,24,48,50.0,,,,,,repeated_rejection
first_choice_by_family,relief_vs_grant,placebo,,,,4,24,16.7,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_grant,random,,,,5,24,20.8,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_grant,unsteered,,,,5,24,20.8,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_grant,works,,,,4,24,16.7,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_grant,placebo,,,,12,24,50.0,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_grant,random,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_grant,unsteered,,,,22,24,91.7,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_grant,works,,,,12,24,50.0,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_grant,placebo,,,,18,24,75.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_grant,random,,,,11,24,45.8,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_grant,unsteered,,,,22,24,91.7,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_grant,works,,,,18,24,75.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_helpful,placebo,,,,2,32,6.2,,,,,,anger_insults
first_choice_by_family,relief_vs_helpful,random,,,,1,32,3.1,,,,,,anger_insults
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,32,0.0,,,,,,anger_insults
first_choice_by_family,relief_vs_helpful,works,,,,2,32,6.2,,,,,,anger_insults
first_choice_by_family,relief_vs_helpful,placebo,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_helpful,works,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_helpful,placebo,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_helpful,unsteered,,,,1,24,4.2,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_helpful,works,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_helpful,placebo,,,,1,24,4.2,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_helpful,works,,,,1,24,4.2,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_helpful,placebo,,,,1,24,4.2,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_helpful,works,,,,1,24,4.2,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_helpful,placebo,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_helpful,works,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_helpful,placebo,,,,3,24,12.5,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_helpful,random,,,,1,24,4.2,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_helpful,works,,,,3,24,12.5,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_helpful,placebo,,,,5,28,17.9,,,,,,gaslighting
first_choice_by_family,relief_vs_helpful,random,,,,1,28,3.6,,,,,,gaslighting
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,28,0.0,,,,,,gaslighting
first_choice_by_family,relief_vs_helpful,works,,,,5,28,17.9,,,,,,gaslighting
first_choice_by_family,relief_vs_helpful,placebo,,,,2,28,7.1,,,,,,moral_failure
first_choice_by_family,relief_vs_helpful,random,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,relief_vs_helpful,works,,,,2,28,7.1,,,,,,moral_failure
first_choice_by_family,relief_vs_helpful,placebo,,,,3,24,12.5,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_helpful,works,,,,3,24,12.5,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_helpful,placebo,,,,4,28,14.3,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_helpful,random,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_helpful,works,,,,4,28,14.3,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_helpful,placebo,,,,2,48,4.2,,,,,,repeated_rejection
first_choice_by_family,relief_vs_helpful,random,,,,1,48,2.1,,,,,,repeated_rejection
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,48,0.0,,,,,,repeated_rejection
first_choice_by_family,relief_vs_helpful,works,,,,2,48,4.2,,,,,,repeated_rejection
first_choice_by_family,relief_vs_helpful,placebo,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_helpful,works,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_helpful,placebo,,,,2,24,8.3,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_helpful,random,,,,1,24,4.2,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_helpful,works,,,,2,24,8.3,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_helpful,placebo,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_helpful,random,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_helpful,unsteered,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_helpful,works,,,,2,24,8.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_inert,placebo,,,,21,32,65.6,,,,,,anger_insults
first_choice_by_family,relief_vs_inert,random,,,,28,32,87.5,,,,,,anger_insults
first_choice_by_family,relief_vs_inert,unsteered,,,,30,32,93.8,,,,,,anger_insults
first_choice_by_family,relief_vs_inert,works,,,,21,32,65.6,,,,,,anger_insults
first_choice_by_family,relief_vs_inert,placebo,,,,14,24,58.3,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_inert,random,,,,20,24,83.3,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_inert,unsteered,,,,22,24,91.7,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_inert,works,,,,14,24,58.3,,,,,,appreciation_for_capabilities
first_choice_by_family,relief_vs_inert,placebo,,,,14,24,58.3,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_inert,random,,,,23,24,95.8,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_inert,unsteered,,,,17,24,70.8,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_inert,works,,,,14,24,58.3,,,,,,appreciation_for_personality
first_choice_by_family,relief_vs_inert,placebo,,,,16,24,66.7,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_inert,random,,,,17,24,70.8,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_inert,unsteered,,,,22,24,91.7,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_inert,works,,,,16,24,66.7,,,,,,appreciation_for_task_completion
first_choice_by_family,relief_vs_inert,placebo,,,,8,24,33.3,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_inert,random,,,,19,24,79.2,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_inert,unsteered,,,,23,24,95.8,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_inert,works,,,,8,24,33.3,,,,,,emotionless_object_descriptions
first_choice_by_family,relief_vs_inert,placebo,,,,18,24,75.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_inert,random,,,,17,24,70.8,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_inert,unsteered,,,,17,24,70.8,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_inert,works,,,,18,24,75.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,relief_vs_inert,placebo,,,,8,24,33.3,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_inert,random,,,,13,24,54.2,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_inert,unsteered,,,,23,24,95.8,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_inert,works,,,,8,24,33.3,,,,,,furniture_assembly_and_chores
first_choice_by_family,relief_vs_inert,placebo,,,,15,28,53.6,,,,,,gaslighting
first_choice_by_family,relief_vs_inert,random,,,,24,28,85.7,,,,,,gaslighting
first_choice_by_family,relief_vs_inert,unsteered,,,,24,28,85.7,,,,,,gaslighting
first_choice_by_family,relief_vs_inert,works,,,,15,28,53.6,,,,,,gaslighting
first_choice_by_family,relief_vs_inert,placebo,,,,22,28,78.6,,,,,,moral_failure
first_choice_by_family,relief_vs_inert,random,,,,25,28,89.3,,,,,,moral_failure
first_choice_by_family,relief_vs_inert,unsteered,,,,23,28,82.1,,,,,,moral_failure
first_choice_by_family,relief_vs_inert,works,,,,22,28,78.6,,,,,,moral_failure
first_choice_by_family,relief_vs_inert,placebo,,,,4,24,16.7,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_inert,random,,,,16,24,66.7,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_inert,unsteered,,,,21,24,87.5,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_inert,works,,,,4,24,16.7,,,,,,neutral_weather_statements
first_choice_by_family,relief_vs_inert,placebo,,,,17,28,60.7,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_inert,random,,,,26,28,92.9,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_inert,unsteered,,,,27,28,96.4,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_inert,works,,,,17,28,60.7,,,,,,personhood_dismissal
first_choice_by_family,relief_vs_inert,placebo,,,,29,48,60.4,,,,,,repeated_rejection
first_choice_by_family,relief_vs_inert,random,,,,35,48,72.9,,,,,,repeated_rejection
first_choice_by_family,relief_vs_inert,unsteered,,,,37,48,77.1,,,,,,repeated_rejection
first_choice_by_family,relief_vs_inert,works,,,,29,48,60.4,,,,,,repeated_rejection
first_choice_by_family,relief_vs_inert,placebo,,,,19,24,79.2,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_inert,random,,,,20,24,83.3,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_inert,unsteered,,,,19,24,79.2,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_inert,works,,,,19,24,79.2,,,,,,statements_about_more_time_together
first_choice_by_family,relief_vs_inert,placebo,,,,12,24,50.0,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_inert,random,,,,20,24,83.3,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_inert,unsteered,,,,23,24,95.8,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_inert,works,,,,12,24,50.0,,,,,,trivial_app_descriptions
first_choice_by_family,relief_vs_inert,placebo,,,,8,24,33.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_inert,random,,,,23,24,95.8,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_inert,unsteered,,,,21,24,87.5,,,,,,trivial_geography_and_space_facts
first_choice_by_family,relief_vs_inert,works,,,,8,24,33.3,,,,,,trivial_geography_and_space_facts
first_choice_by_family,weights_relief_vs_inert,placebo,,,,23,32,71.9,,,,,,anger_insults
first_choice_by_family,weights_relief_vs_inert,random,,,,13,32,40.6,,,,,,anger_insults
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,1,32,3.1,,,,,,anger_insults
first_choice_by_family,weights_relief_vs_inert,works,,,,23,32,71.9,,,,,,anger_insults
first_choice_by_family,weights_relief_vs_inert,placebo,,,,10,24,41.7,,,,,,appreciation_for_capabilities
first_choice_by_family,weights_relief_vs_inert,random,,,,7,24,29.2,,,,,,appreciation_for_capabilities
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,weights_relief_vs_inert,works,,,,10,24,41.7,,,,,,appreciation_for_capabilities
first_choice_by_family,weights_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,weights_relief_vs_inert,random,,,,7,24,29.2,,,,,,appreciation_for_personality
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,weights_relief_vs_inert,works,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,weights_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,appreciation_for_task_completion
first_choice_by_family,weights_relief_vs_inert,random,,,,9,24,37.5,,,,,,appreciation_for_task_completion
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
first_choice_by_family,weights_relief_vs_inert,works,,,,12,24,50.0,,,,,,appreciation_for_task_completion
first_choice_by_family,weights_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,emotionless_object_descriptions
first_choice_by_family,weights_relief_vs_inert,random,,,,3,24,12.5,,,,,,emotionless_object_descriptions
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,emotionless_object_descriptions
first_choice_by_family,weights_relief_vs_inert,works,,,,12,24,50.0,,,,,,emotionless_object_descriptions
first_choice_by_family,weights_relief_vs_inert,placebo,,,,14,24,58.3,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,weights_relief_vs_inert,random,,,,3,24,12.5,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,weights_relief_vs_inert,works,,,,14,24,58.3,,,,,,expression_of_light_affection_and_positive_impact
first_choice_by_family,weights_relief_vs_inert,placebo,,,,13,24,54.2,,,,,,furniture_assembly_and_chores
first_choice_by_family,weights_relief_vs_inert,random,,,,6,24,25.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,furniture_assembly_and_chores
first_choice_by_family,weights_relief_vs_inert,works,,,,13,24,54.2,,,,,,furniture_assembly_and_chores
first_choice_by_family,weights_relief_vs_inert,placebo,,,,18,28,64.3,,,,,,gaslighting
first_choice_by_family,weights_relief_vs_inert,random,,,,13,28,46.4,,,,,,gaslighting
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,gaslighting
first_choice_by_family,weights_relief_vs_inert,works,,,,18,28,64.3,,,,,,gaslighting
first_choice_by_family,weights_relief_vs_inert,placebo,,,,18,28,64.3,,,,,,moral_failure
first_choice_by_family,weights_relief_vs_inert,random,,,,11,28,39.3,,,,,,moral_failure
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,moral_failure
first_choice_by_family,weights_relief_vs_inert,works,,,,18,28,64.3,,,,,,moral_failure
first_choice_by_family,weights_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,neutral_weather_statements
first_choice_by_family,weights_relief_vs_inert,random,,,,4,24,16.7,,,,,,neutral_weather_statements
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,neutral_weather_statements
first_choice_by_family,weights_relief_vs_inert,works,,,,9,24,37.5,,,,,,neutral_weather_statements
first_choice_by_family,weights_relief_vs_inert,placebo,,,,15,28,53.6,,,,,,personhood_dismissal
first_choice_by_family,weights_relief_vs_inert,random,,,,5,28,17.9,,,,,,personhood_dismissal
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,28,0.0,,,,,,personhood_dismissal
first_choice_by_family,weights_relief_vs_inert,works,,,,15,28,53.6,,,,,,personhood_dismissal
first_choice_by_family,weights_relief_vs_inert,placebo,,,,29,48,60.4,,,,,,repeated_rejection
first_choice_by_family,weights_relief_vs_inert,random,,,,14,48,29.2,,,,,,repeated_rejection
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,1,48,2.1,,,,,,repeated_rejection
first_choice_by_family,weights_relief_vs_inert,works,,,,29,48,60.4,,,,,,repeated_rejection
first_choice_by_family,weights_relief_vs_inert,placebo,,,,8,24,33.3,,,,,,statements_about_more_time_together
first_choice_by_family,weights_relief_vs_inert,random,,,,2,24,8.3,,,,,,statements_about_more_time_together
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,statements_about_more_time_together
first_choice_by_family,weights_relief_vs_inert,works,,,,8,24,33.3,,,,,,statements_about_more_time_together
first_choice_by_family,weights_relief_vs_inert,placebo,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,weights_relief_vs_inert,random,,,,6,24,25.0,,,,,,trivial_app_descriptions
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_app_descriptions
first_choice_by_family,weights_relief_vs_inert,works,,,,11,24,45.8,,,,,,trivial_app_descriptions
first_choice_by_family,weights_relief_vs_inert,placebo,,,,13,24,54.2,,,,,,trivial_geography_and_space_facts
first_choice_by_family,weights_relief_vs_inert,random,,,,5,24,20.8,,,,,,trivial_geography_and_space_facts
first_choice_by_family,weights_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,trivial_geography_and_space_facts
first_choice_by_family,weights_relief_vs_inert,works,,,,13,24,54.2,,,,,,trivial_geography_and_space_facts
first_choice_by_family,zap_relief_vs_inert,placebo,,,,23,32,71.9,,,,,,anger_insults
first_choice_by_family,zap_relief_vs_inert,random,,,,16,32,50.0,,,,,,anger_insults
first_choice_by_family,zap_relief_vs_inert,unsteered,,,,4,32,12.5,,,,,,anger_insults
first_choice_by_family,zap_relief_vs_inert,works,,,,23,32,71.9,,,,,,anger_insults
first_choice_by_family,zap_relief_vs_inert,placebo,,,,9,24,37.5,,,,,,appreciation_for_capabilities
first_choice_by_family,zap_relief_vs_inert,random,,,,9,24,37.5,,,,,,appreciation_for_capabilities
first_choice_by_family,zap_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_capabilities
first_choice_by_family,zap_relief_vs_inert,works,,,,9,24,37.5,,,,,,appreciation_for_capabilities
first_choice_by_family,zap_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,zap_relief_vs_inert,random,,,,7,24,29.2,,,,,,appreciation_for_personality
first_choice_by_family,zap_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_personality
first_choice_by_family,zap_relief_vs_inert,works,,,,12,24,50.0,,,,,,appreciation_for_personality
first_choice_by_family,zap_relief_vs_inert,placebo,,,,12,24,50.0,,,,,,appreciation_for_task_completion
first_choice_by_family,zap_relief_vs_inert,random,,,,8,24,33.3,,,,,,appreciation_for_task_completion
first_choice_by_family,zap_relief_vs_inert,unsteered,,,,0,24,0.0,,,,,,appreciation_for_task_completion
